server_name,surface,returner_name,context,n_points,p_wide,p_body,p_t
Luca Nardi,Hard,Stefanos Tsitsipas,Vs Opponent On Surface,71,0.4788732394366197,0.15492957746478872,0.36619718309859156
Luca Van Assche,Hard,Casper Ruud,Vs Opponent On Surface,68,0.4411764705882353,0.2647058823529412,0.29411764705882354
Luca Van Assche,Hard,Juncheng Shang,Vs Opponent On Surface,76,0.4473684210526316,0.15789473684210525,0.39473684210526316
Luca Van Assche,Hard,Lorenzo Musetti,Vs Opponent On Surface,130,0.35384615384615387,0.3,0.34615384615384615
Luca Van Assche,Clay,Maximilian Neuchrist,Vs Opponent On Surface,72,0.5277777777777778,0.1111111111111111,0.3611111111111111
Luca Van Assche,Hard,Murphy Cassone,Vs Opponent On Surface,87,0.25287356321839083,0.16091954022988506,0.5862068965517241
Luca Van Assche,Hard,Nishesh Basavareddy,Vs Opponent On Surface,73,0.4246575342465753,0.2191780821917808,0.3561643835616438
Luca Vanni,Hard,Jared Donaldson,Vs Opponent On Surface,85,0.49411764705882355,0.058823529411764705,0.4470588235294118
Lucas Catarina,Clay,Aleksandar Vukic,Vs Opponent On Surface,46,0.5217391304347826,0.17391304347826086,0.30434782608695654
Lucas Catarina,Clay,Salvatore Caruso,Vs Opponent On Surface,120,0.5083333333333333,0.11666666666666667,0.375
Lucas Pouille,Clay,Albert Ramos,Vs Opponent On Surface,81,0.5555555555555556,0.04938271604938271,0.3950617283950617
Lucas Pouille,Hard,Alexei Popyrin,Vs Opponent On Surface,165,0.3939393939393939,0.03636363636363636,0.5696969696969697
Lucas Pouille,Clay,Aljaz Bedene,Vs Opponent On Surface,45,0.4666666666666667,0.17777777777777778,0.35555555555555557
Lucas Pouille,Clay,Andy Murray,Vs Opponent On Surface,50,0.38,0.06,0.56
Lucas Pouille,Hard,Andy Murray,Vs Opponent On Surface,126,0.42857142857142855,0.07142857142857142,0.5
Lucas Pouille,Hard,Benjamin Bonzi,Vs Opponent On Surface,73,0.4520547945205479,0.0547945205479452,0.4931506849315068
Lucas Pouille,Clay,Carlos Alcaraz,Vs Opponent On Surface,84,0.4523809523809524,0.023809523809523808,0.5238095238095238
Lucas Pouille,Hard,Daniil Medvedev,Vs Opponent On Surface,68,0.4411764705882353,0.08823529411764706,0.47058823529411764
Lucas Pouille,Clay,Dominic Thiem,Vs Opponent On Surface,61,0.4918032786885246,0.06557377049180328,0.4426229508196721
Lucas Pouille,Hard,Dominic Thiem,Vs Opponent On Surface,57,0.3333333333333333,0.17543859649122806,0.49122807017543857
Lucas Pouille,Grass,Feliciano Lopez,Vs Opponent On Surface,95,0.49473684210526314,0.08421052631578947,0.42105263157894735
Lucas Pouille,Clay,Fernando Verdasco,Vs Opponent On Surface,48,0.3541666666666667,0.020833333333333332,0.625
Lucas Pouille,Hard,Gael Monfils,Vs Opponent On Surface,92,0.41304347826086957,0.07608695652173914,0.5108695652173914
Lucas Pouille,Hard,Gijs Brouwer,Vs Opponent On Surface,63,0.49206349206349204,0.09523809523809523,0.4126984126984127
Lucas Pouille,Clay,Hubert Hurkacz,Vs Opponent On Surface,55,0.5454545454545454,0.10909090909090909,0.34545454545454546
Lucas Pouille,Hard,Hubert Hurkacz,Vs Opponent On Surface,218,0.44036697247706424,0.0871559633027523,0.4724770642201835
Lucas Pouille,Hard,Jo Wilfried Tsonga,Vs Opponent On Surface,58,0.41379310344827586,0.13793103448275862,0.4482758620689655
Lucas Pouille,Hard,Karen Khachanov,Vs Opponent On Surface,178,0.42696629213483145,0.17415730337078653,0.398876404494382
Lucas Pouille,Clay,Marin Cilic,Vs Opponent On Surface,98,0.5408163265306123,0.11224489795918367,0.3469387755102041
Lucas Pouille,Hard,Milos Raonic,Vs Opponent On Surface,73,0.4657534246575342,0.0958904109589041,0.4383561643835616
Lucas Pouille,Hard,Novak Djokovic,Vs Opponent On Surface,71,0.38028169014084506,0.11267605633802817,0.5070422535211268
Lucas Pouille,Hard,Rafael Nadal,Vs Opponent On Surface,265,0.47547169811320755,0.052830188679245285,0.4716981132075472
Lucas Pouille,Grass,Richard Gasquet,Vs Opponent On Surface,94,0.4574468085106383,0.05319148936170213,0.48936170212765956
Lucas Pouille,Grass,Roger Federer,Vs Opponent On Surface,96,0.5,0.125,0.375
Lucas Pouille,Hard,Sergiy Stakhovsky,Vs Opponent On Surface,50,0.48,0.02,0.5
Lucas Pouille,Clay,Stefanos Tsitsipas,Vs Opponent On Surface,47,0.48936170212765956,0.02127659574468085,0.48936170212765956
Lucas Pouille,Grass,Stefanos Tsitsipas,Vs Opponent On Surface,75,0.44,0.16,0.4
Luciano Darderi,Hard,Arthur Cazaux,Vs Opponent On Surface,81,0.6049382716049383,0.06172839506172839,0.3333333333333333
Luciano Darderi,Hard,Carlos Alcaraz,Vs Opponent On Surface,77,0.6753246753246753,0.012987012987012988,0.3116883116883117
Luciano Darderi,Hard,Dominic Thiem,Vs Opponent On Surface,62,0.5483870967741935,0.03225806451612903,0.41935483870967744
Luciano Darderi,Clay,Facundo Bagnis,Vs Opponent On Surface,167,0.38323353293413176,0.10179640718562874,0.5149700598802395
Luciano Darderi,Clay,Federico Coria,Vs Opponent On Surface,52,0.5384615384615384,0.07692307692307693,0.38461538461538464
Luciano Darderi,Clay,Nuno Borges,Vs Opponent On Surface,46,0.4782608695652174,0.13043478260869565,0.391304347826087
Luciano Darderi,Clay,Tallon Griekspoor,Vs Opponent On Surface,77,0.5324675324675324,0.03896103896103896,0.42857142857142855
Luciano Darderi,Hard,Tallon Griekspoor,Vs Opponent On Surface,51,0.49019607843137253,0.0,0.5098039215686274
Luciano Darderi,Clay,Taylor Fritz,Vs Opponent On Surface,69,0.4782608695652174,0.0,0.5217391304347826
Luis Ayala,Clay,Nicola Pietrangeli,Vs Opponent On Surface,83,0.5421686746987951,0.04819277108433735,0.40963855421686746
Luis Herrera,Grass,Boris Becker,Vs Opponent On Surface,86,0.3953488372093023,0.13953488372093023,0.46511627906976744
Lukas Klein,Clay,Pol Martin Tiffon,Vs Opponent On Surface,54,0.5740740740740741,0.07407407407407407,0.35185185185185186
Lukas Klein,Hard,Tallon Griekspoor,Vs Opponent On Surface,92,0.5217391304347826,0.15217391304347827,0.32608695652173914
Lukas Lacko,Hard,Jose Rubin Statham,Vs Opponent On Surface,45,0.4444444444444444,0.2,0.35555555555555557
Lukas Lacko,Hard,Laurynas Grigelis,Vs Opponent On Surface,46,0.5,0.13043478260869565,0.3695652173913043
Lukas Lacko,Hard,Mikhail Youzhny,Vs Opponent On Surface,49,0.5306122448979592,0.061224489795918366,0.40816326530612246
Lukas Lacko,Hard,Oscar Otte,Vs Opponent On Surface,68,0.4411764705882353,0.029411764705882353,0.5294117647058824
Lukas Lacko,Hard,Robin Haase,Vs Opponent On Surface,48,0.6666666666666666,0.020833333333333332,0.3125
Lukas Lacko,Grass,Roger Federer,Vs Opponent On Surface,81,0.5679012345679012,0.0,0.43209876543209874
Lukas Lacko,Hard,Roger Federer,Vs Opponent On Surface,82,0.4024390243902439,0.12195121951219512,0.47560975609756095
Lukas Neumayer,Hard,Elmer Moller,Vs Opponent On Surface,117,0.5982905982905983,0.008547008547008548,0.39316239316239315
Lukas Neumayer,Clay,Laslo Djere,Vs Opponent On Surface,72,0.5972222222222222,0.027777777777777776,0.375
Lukas Rosol,Clay,Andy Murray,Vs Opponent On Surface,92,0.5434782608695652,0.18478260869565216,0.2717391304347826
Lukas Rosol,Clay,Grigor Dimitrov,Vs Opponent On Surface,74,0.5540540540540541,0.04054054054054054,0.40540540540540543
Lukas Rosol,Clay,Guillermo Garcia Lopez,Vs Opponent On Surface,81,0.35802469135802467,0.3333333333333333,0.30864197530864196
Lukas Rosol,Hard,Karen Khachanov,Vs Opponent On Surface,75,0.3466666666666667,0.30666666666666664,0.3466666666666667
Lukas Rosol,Hard,Novak Djokovic,Vs Opponent On Surface,45,0.5333333333333333,0.24444444444444444,0.2222222222222222
Lukas Rosol,Grass,Rafael Nadal,Vs Opponent On Surface,244,0.4918032786885246,0.0778688524590164,0.430327868852459
Lukas Rosol,Hard,Rafael Nadal,Vs Opponent On Surface,80,0.35,0.2375,0.4125
Lukas Rosol,Hard,Robin Haase,Vs Opponent On Surface,54,0.5185185185185185,0.35185185185185186,0.12962962962962962
Lukas Rosol,Hard,Stan Wawrinka,Vs Opponent On Surface,89,0.4044943820224719,0.23595505617977527,0.3595505617977528
Lukasz Kubot,Clay,Novak Djokovic,Vs Opponent On Surface,57,0.6491228070175439,0.12280701754385964,0.22807017543859648
Mackenzie Mcdonald,Hard,Alex Michelsen,Vs Opponent On Surface,49,0.4897959183673469,0.20408163265306123,0.30612244897959184
Mackenzie Mcdonald,Grass,Alexander Bublik,Vs Opponent On Surface,135,0.3925925925925926,0.044444444444444446,0.562962962962963
Mackenzie Mcdonald,Hard,Ben Shelton,Vs Opponent On Surface,56,0.5714285714285714,0.017857142857142856,0.4107142857142857
Mackenzie Mcdonald,Hard,Brandon Nakashima,Vs Opponent On Surface,146,0.4657534246575342,0.0136986301369863,0.5205479452054794
Mackenzie Mcdonald,Hard,Cameron Norrie,Vs Opponent On Surface,72,0.5694444444444444,0.041666666666666664,0.3888888888888889
Mackenzie Mcdonald,Hard,Carlos Alcaraz,Vs Opponent On Surface,53,0.4339622641509434,0.05660377358490566,0.5094339622641509
Mackenzie Mcdonald,Grass,Emil Ruusuvuori,Vs Opponent On Surface,163,0.38650306748466257,0.03067484662576687,0.5828220858895705
Mackenzie Mcdonald,Hard,Gilles Simon,Vs Opponent On Surface,64,0.421875,0.03125,0.546875
Mackenzie Mcdonald,Hard,Grigor Dimitrov,Vs Opponent On Surface,143,0.2867132867132867,0.22377622377622378,0.48951048951048953
Mackenzie Mcdonald,Hard,Holger Rune,Vs Opponent On Surface,50,0.4,0.04,0.56
Mackenzie Mcdonald,Hard,Jannik Sinner,Vs Opponent On Surface,299,0.43478260869565216,0.06688963210702341,0.4983277591973244
Mackenzie Mcdonald,Hard,Jared Donaldson,Vs Opponent On Surface,53,0.4339622641509434,0.07547169811320754,0.49056603773584906
Mackenzie Mcdonald,Hard,Jenson Brooksby,Vs Opponent On Surface,75,0.52,0.013333333333333334,0.4666666666666667
Mackenzie Mcdonald,Hard,Juan Martin Del Potro,Vs Opponent On Surface,82,0.35365853658536583,0.13414634146341464,0.5121951219512195
Mackenzie Mcdonald,Hard,Juncheng Shang,Vs Opponent On Surface,114,0.42105263157894735,0.17543859649122806,0.40350877192982454
Mackenzie Mcdonald,Clay,Novak Djokovic,Vs Opponent On Surface,79,0.4936708860759494,0.05063291139240506,0.45569620253164556
Mackenzie Mcdonald,Hard,Radu Albot,Vs Opponent On Surface,73,0.3287671232876712,0.0684931506849315,0.6027397260273972
Mackenzie Mcdonald,Hard,Rafael Nadal,Vs Opponent On Surface,92,0.4782608695652174,0.03260869565217391,0.4891304347826087
Mackenzie Mcdonald,Grass,Rinky Hijikata,Vs Opponent On Surface,94,0.5,0.02127659574468085,0.4787234042553192
Mackenzie Mcdonald,Hard,Tommy Paul,Vs Opponent On Surface,45,0.4222222222222222,0.0,0.5777777777777777
Mackenzie Mcdonald,Hard,Ugo Humbert,Vs Opponent On Surface,137,0.38686131386861317,0.0364963503649635,0.5766423357664233
Magnus Gustafsson,Hard,Ivan Lendl,Vs Opponent On Surface,85,0.5294117647058824,0.15294117647058825,0.3176470588235294
Magnus Gustafsson,Clay,Karel Novacek,Vs Opponent On Surface,140,0.6357142857142857,0.2642857142857143,0.1
Magnus Gustafsson,Clay,Michael Stich,Vs Opponent On Surface,109,0.5963302752293578,0.1743119266055046,0.22935779816513763
Magnus Gustafsson,Hard,Pete Sampras,Vs Opponent On Surface,53,0.4716981132075472,0.1320754716981132,0.39622641509433965
Magnus Gustafsson,Hard,Thomas Enqvist,Vs Opponent On Surface,58,0.6206896551724138,0.10344827586206896,0.27586206896551724
Magnus Larsson,Clay,Alberto Berasategui,Vs Opponent On Surface,74,0.581081081081081,0.06756756756756757,0.35135135135135137
Magnus Larsson,Hard,Patrick Rafter,Vs Opponent On Surface,85,0.5058823529411764,0.23529411764705882,0.25882352941176473
Magnus Larsson,Hard,Pete Sampras,Vs Opponent On Surface,201,0.4228855721393035,0.03482587064676617,0.5422885572139303
Magnus Larsson,Hard,Stefan Edberg,Vs Opponent On Surface,70,0.4142857142857143,0.1,0.4857142857142857
Magnus Norman,Clay,Gustavo Kuerten,Vs Opponent On Surface,310,0.4967741935483871,0.16451612903225807,0.3387096774193548
Magnus Norman,Hard,Gustavo Kuerten,Vs Opponent On Surface,61,0.45901639344262296,0.16393442622950818,0.3770491803278688
Magnus Norman,Clay,Lleyton Hewitt,Vs Opponent On Surface,44,0.45454545454545453,0.09090909090909091,0.45454545454545453
Magnus Norman,Clay,Marat Safin,Vs Opponent On Surface,107,0.4672897196261682,0.1588785046728972,0.37383177570093457
Magnus Norman,Clay,Vincenzo Santopadre,Vs Opponent On Surface,67,0.5373134328358209,0.13432835820895522,0.3283582089552239
Magnus Norman,Hard,Yevgeny Kafelnikov,Vs Opponent On Surface,67,0.3283582089552239,0.14925373134328357,0.5223880597014925
Makoto Ochi,Hard,Konstantin Kravchuk,Vs Opponent On Surface,65,0.4307692307692308,0.13846153846153847,0.4307692307692308
Maks Kasnikowski,Hard,Pedro Martinez,Vs Opponent On Surface,162,0.35802469135802467,0.29012345679012347,0.35185185185185186
Malek Jaziri,Hard,Alejandro Davidovich Fokina,Vs Opponent On Surface,70,0.6285714285714286,0.05714285714285714,0.3142857142857143
Malek Jaziri,Hard,Grigor Dimitrov,Vs Opponent On Surface,86,0.5348837209302325,0.05813953488372093,0.4069767441860465
Malek Jaziri,Hard,Karim Mohamed Maamoun,Vs Opponent On Surface,138,0.5144927536231884,0.11594202898550725,0.3695652173913043
Malek Jaziri,Hard,Nick Kyrgios,Vs Opponent On Surface,88,0.5,0.022727272727272728,0.4772727272727273
Malek Jaziri,Clay,Robin Haase,Vs Opponent On Surface,44,0.45454545454545453,0.09090909090909091,0.45454545454545453
Malek Jaziri,Clay,Roman Andres Burruchaga,Vs Opponent On Surface,85,0.49411764705882355,0.058823529411764705,0.4470588235294118
Malek Jaziri,Grass,Stefanos Tsitsipas,Vs Opponent On Surface,95,0.5263157894736842,0.15789473684210525,0.3157894736842105
Malivai Washington,Grass,Alex Radulescu,Vs Opponent On Surface,165,0.3393939393939394,0.15151515151515152,0.509090909090909
Malivai Washington,Hard,Andre Agassi,Vs Opponent On Surface,152,0.4144736842105263,0.10526315789473684,0.48026315789473684
Malivai Washington,Hard,Arnaud Boetsch,Vs Opponent On Surface,52,0.38461538461538464,0.019230769230769232,0.5961538461538461
Malivai Washington,Hard,Goran Ivanisevic,Vs Opponent On Surface,58,0.5172413793103449,0.034482758620689655,0.4482758620689655
Malivai Washington,Hard,Pete Sampras,Vs Opponent On Surface,46,0.391304347826087,0.10869565217391304,0.5
Malivai Washington,Grass,Richard Krajicek,Vs Opponent On Surface,84,0.36904761904761907,0.13095238095238096,0.5
Malivai Washington,Hard,Stefan Edberg,Vs Opponent On Surface,119,0.42857142857142855,0.06722689075630252,0.5042016806722689
Malivai Washington,Grass,Todd Martin,Vs Opponent On Surface,164,0.4146341463414634,0.09146341463414634,0.49390243902439024
Mansour Bahrami,Clay,Boris Becker,Vs Opponent On Surface,58,0.3620689655172414,0.15517241379310345,0.4827586206896552
Manuel Orantes,Clay,Jimmy Connors,Vs Opponent On Surface,84,0.6071428571428571,0.023809523809523808,0.36904761904761907
Marat Safin,Hard,Adrian Garcia,Vs Opponent On Surface,103,0.39805825242718446,0.07766990291262135,0.5242718446601942
Marat Safin,Grass,Aisam Ul Haq Qureshi,Vs Opponent On Surface,104,0.46153846153846156,0.038461538461538464,0.5
Marat Safin,Clay,Alberto Martin,Vs Opponent On Surface,77,0.5454545454545454,0.012987012987012988,0.44155844155844154
Marat Safin,Clay,Andre Agassi,Vs Opponent On Surface,148,0.32432432432432434,0.05405405405405406,0.6216216216216216
Marat Safin,Hard,Andre Agassi,Vs Opponent On Surface,395,0.4151898734177215,0.05569620253164557,0.529113924050633
Marat Safin,Hard,Andy Roddick,Vs Opponent On Surface,465,0.4258064516129032,0.05806451612903226,0.5161290322580645
Marat Safin,Hard,Bohdan Ulihrach,Vs Opponent On Surface,63,0.30158730158730157,0.06349206349206349,0.6349206349206349
Marat Safin,Hard,Carlos Moya,Vs Opponent On Surface,68,0.29411764705882354,0.20588235294117646,0.5
Marat Safin,Clay,Cedric Pioline,Vs Opponent On Surface,154,0.3116883116883117,0.025974025974025976,0.6623376623376623
Marat Safin,Hard,David Nalbandian,Vs Opponent On Surface,379,0.49076517150395776,0.055408970976253295,0.45382585751978893
Marat Safin,Clay,Fabrice Santoro,Vs Opponent On Surface,129,0.46511627906976744,0.06201550387596899,0.4728682170542636
Marat Safin,Clay,Felix Mantilla,Vs Opponent On Surface,179,0.45251396648044695,0.055865921787709494,0.49162011173184356
Marat Safin,Clay,Fernando Gonzalez,Vs Opponent On Surface,124,0.532258064516129,0.0967741935483871,0.3709677419354839
Marat Safin,Grass,Fernando Gonzalez,Vs Opponent On Surface,170,0.5235294117647059,0.052941176470588235,0.4235294117647059
Marat Safin,Hard,Fernando Gonzalez,Vs Opponent On Surface,49,0.5102040816326531,0.02040816326530612,0.46938775510204084
Marat Safin,Hard,Guillermo Canas,Vs Opponent On Surface,60,0.4,0.05,0.55
Marat Safin,Clay,Guillermo Coria,Vs Opponent On Surface,63,0.4126984126984127,0.0,0.5873015873015873
Marat Safin,Hard,Guillermo Coria,Vs Opponent On Surface,43,0.5116279069767442,0.0,0.4883720930232558
Marat Safin,Clay,Gustavo Kuerten,Vs Opponent On Surface,114,0.47368421052631576,0.008771929824561403,0.5175438596491229
Marat Safin,Hard,Gustavo Kuerten,Vs Opponent On Surface,287,0.4564459930313589,0.024390243902439025,0.519163763066202
Marat Safin,Hard,Harel Levy,Vs Opponent On Surface,46,0.43478260869565216,0.06521739130434782,0.5
Marat Safin,Hard,Jose Acasuso,Vs Opponent On Surface,105,0.5238095238095238,0.09523809523809523,0.38095238095238093
Marat Safin,Clay,Juan Carlos Ferrero,Vs Opponent On Surface,113,0.5309734513274337,0.017699115044247787,0.45132743362831856
Marat Safin,Hard,Juan Martin Del Potro,Vs Opponent On Surface,93,0.4946236559139785,0.021505376344086023,0.4838709677419355
Marat Safin,Grass,Lleyton Hewitt,Vs Opponent On Surface,125,0.536,0.032,0.432
Marat Safin,Hard,Lleyton Hewitt,Vs Opponent On Surface,409,0.46454767726161367,0.06356968215158924,0.4718826405867971
Marat Safin,Clay,Magnus Norman,Vs Opponent On Surface,154,0.5064935064935064,0.05194805194805195,0.44155844155844154
Marat Safin,Hard,Marcos Baghdatis,Vs Opponent On Surface,139,0.5251798561151079,0.05755395683453238,0.4172661870503597
Marat Safin,Clay,Mariano Zabaleta,Vs Opponent On Surface,55,0.5272727272727272,0.0,0.4727272727272727
Marat Safin,Hard,Mark Philippoussis,Vs Opponent On Surface,152,0.4934210526315789,0.1118421052631579,0.39473684210526316
Marat Safin,Clay,Nicolas Massu,Vs Opponent On Surface,151,0.5231788079470199,0.046357615894039736,0.4304635761589404
Marat Safin,Clay,Nikolay Davydenko,Vs Opponent On Surface,75,0.44,0.13333333333333333,0.4266666666666667
Marat Safin,Hard,Nikolay Davydenko,Vs Opponent On Surface,210,0.44285714285714284,0.09047619047619047,0.4666666666666667
Marat Safin,Grass,Novak Djokovic,Vs Opponent On Surface,90,0.36666666666666664,0.08888888888888889,0.5444444444444444
Marat Safin,Hard,Novak Djokovic,Vs Opponent On Surface,50,0.36,0.06,0.58
Marat Safin,Clay,Paul Henri Mathieu,Vs Opponent On Surface,103,0.32038834951456313,0.04854368932038835,0.6310679611650486
Marat Safin,Hard,Pete Sampras,Vs Opponent On Surface,426,0.4295774647887324,0.07276995305164319,0.49765258215962443
Marat Safin,Hard,Richard Gasquet,Vs Opponent On Surface,145,0.4827586206896552,0.08275862068965517,0.43448275862068964
Marat Safin,Clay,Roger Federer,Vs Opponent On Surface,307,0.44625407166123776,0.09446254071661238,0.4592833876221498
Marat Safin,Grass,Roger Federer,Vs Opponent On Surface,181,0.3701657458563536,0.17679558011049723,0.4530386740331492
Marat Safin,Hard,Roger Federer,Vs Opponent On Surface,548,0.42700729927007297,0.08759124087591241,0.4854014598540146
Marat Safin,Clay,Sebastien Grosjean,Vs Opponent On Surface,157,0.4140127388535032,0.03184713375796178,0.554140127388535
Marat Safin,Grass,Stan Wawrinka,Vs Opponent On Surface,114,0.47368421052631576,0.043859649122807015,0.4824561403508772
Marat Safin,Hard,Thomas Johansson,Vs Opponent On Surface,136,0.3897058823529412,0.16911764705882354,0.4411764705882353
Marat Safin,Hard,Todd Martin,Vs Opponent On Surface,115,0.43478260869565216,0.11304347826086956,0.45217391304347826
Marat Safin,Hard,Tommy Haas,Vs Opponent On Surface,137,0.4233576642335766,0.051094890510948905,0.5255474452554745
Marat Safin,Clay,Tommy Robredo,Vs Opponent On Surface,152,0.5197368421052632,0.039473684210526314,0.4407894736842105
Marat Safin,Hard,Wayne Ferreira,Vs Opponent On Surface,73,0.5616438356164384,0.0821917808219178,0.3561643835616438
Marc Andrea Huesler,Hard,Botic Van De Zandschulp,Vs Opponent On Surface,211,0.4549763033175355,0.061611374407582936,0.4834123222748815
Marc Andrea Huesler,Clay,Denis Istomin,Vs Opponent On Surface,71,0.4084507042253521,0.19718309859154928,0.39436619718309857
Marc Andrea Huesler,Hard,Gijs Brouwer,Vs Opponent On Surface,60,0.38333333333333336,0.05,0.5666666666666667
Marc Andrea Huesler,Hard,Hubert Hurkacz,Vs Opponent On Surface,141,0.48226950354609927,0.03546099290780142,0.48226950354609927
Marc Andrea Huesler,Hard,John Millman,Vs Opponent On Surface,165,0.3878787878787879,0.09090909090909091,0.5212121212121212
Marc Andrea Huesler,Hard,Tallon Griekspoor,Vs Opponent On Surface,75,0.48,0.12,0.4
Marc Gicquel,Grass,Roger Federer,Vs Opponent On Surface,78,0.4230769230769231,0.10256410256410256,0.47435897435897434
Marc Lopez,Clay,Roger Federer,Vs Opponent On Surface,106,0.5283018867924528,0.03773584905660377,0.4339622641509434
Marc Polmans,Hard,Bu Yunchaokete,Vs Opponent On Surface,77,0.36363636363636365,0.38961038961038963,0.24675324675324675
Marc Polmans,Hard,Janko Tipsarevic,Vs Opponent On Surface,89,0.5842696629213483,0.06741573033707865,0.34831460674157305
Marc Polmans,Hard,Karim Mohamed Maamoun,Vs Opponent On Surface,93,0.5053763440860215,0.053763440860215055,0.44086021505376344
Marc Polmans,Hard,Lorenzo Giustino,Vs Opponent On Surface,124,0.6451612903225806,0.08870967741935484,0.2661290322580645
Marc Polmans,Hard,Mikhail Kukushkin,Vs Opponent On Surface,168,0.44047619047619047,0.1488095238095238,0.4107142857142857
Marc Rosset,Hard,Andre Agassi,Vs Opponent On Surface,230,0.49130434782608695,0.1608695652173913,0.34782608695652173
Marc Rosset,Hard,Boris Becker,Vs Opponent On Surface,72,0.3611111111111111,0.18055555555555555,0.4583333333333333
Marc Rosset,Clay,Jordi Arrese,Vs Opponent On Surface,170,0.29411764705882354,0.23529411764705882,0.47058823529411764
Marc Rosset,Clay,Michael Stich,Vs Opponent On Surface,69,0.2753623188405797,0.07246376811594203,0.6521739130434783
Marc Rosset,Hard,Michael Stich,Vs Opponent On Surface,72,0.3472222222222222,0.06944444444444445,0.5833333333333334
Marc Rosset,Grass,Patrick Rafter,Vs Opponent On Surface,114,0.22807017543859648,0.21052631578947367,0.5614035087719298
Marc Rosset,Clay,Pete Sampras,Vs Opponent On Surface,140,0.2785714285714286,0.15,0.5714285714285714
Marc Rosset,Hard,Roger Federer,Vs Opponent On Surface,58,0.39655172413793105,0.06896551724137931,0.5344827586206896
Marc Rosset,Grass,Stefan Edberg,Vs Opponent On Surface,43,0.3488372093023256,0.0,0.6511627906976745
Marc Sieber,Clay,Karim Mohamed Maamoun,Vs Opponent On Surface,58,0.5172413793103449,0.22413793103448276,0.25862068965517243
Marcel Freeman,Grass,Pat Cash,Vs Opponent On Surface,64,0.453125,0.125,0.421875
Marcel Granollers,Grass,Alexander Bublik,Vs Opponent On Surface,84,0.44047619047619047,0.19047619047619047,0.36904761904761907
Marcel Granollers,Hard,Benoit Paire,Vs Opponent On Surface,41,0.4878048780487805,0.04878048780487805,0.4634146341463415
Marcel Granollers,Hard,Damir Dzumhur,Vs Opponent On Surface,45,0.26666666666666666,0.044444444444444446,0.6888888888888889
Marcel Granollers,Hard,Edouard Roger Vasselin,Vs Opponent On Surface,60,0.4,0.36666666666666664,0.23333333333333334
Marcel Granollers,Hard,Ivan Dodig,Vs Opponent On Surface,105,0.3333333333333333,0.12380952380952381,0.5428571428571428
Marcel Granollers,Hard,Nicolas Mahut,Vs Opponent On Surface,83,0.40963855421686746,0.26506024096385544,0.3253012048192771
Marcel Granollers,Hard,Novak Djokovic,Vs Opponent On Surface,94,0.5106382978723404,0.13829787234042554,0.35106382978723405
Marcel Granollers,Hard,Thanasi Kokkinakis,Vs Opponent On Surface,52,0.3076923076923077,0.019230769230769232,0.6730769230769231
Marcelo Arevalo,Clay,Alejandro Falla,Vs Opponent On Surface,49,0.4897959183673469,0.12244897959183673,0.3877551020408163
Marcelo Arevalo,Clay,Federico Gaio,Vs Opponent On Surface,50,0.48,0.1,0.42
Marcelo Arevalo,Clay,Victor Estrella,Vs Opponent On Surface,71,0.5211267605633803,0.08450704225352113,0.39436619718309857
Marcelo Filippini,Clay,Andres Gomez,Vs Opponent On Surface,82,0.43902439024390244,0.10975609756097561,0.45121951219512196
Marcelo Filippini,Clay,Pete Sampras,Vs Opponent On Surface,93,0.40860215053763443,0.06451612903225806,0.5268817204301075
Marcelo Rios,Hard,Alberto Berasategui,Vs Opponent On Surface,113,0.6283185840707964,0.0,0.37168141592920356
Marcelo Rios,Clay,Alex Corretja,Vs Opponent On Surface,144,0.5208333333333334,0.1111111111111111,0.3680555555555556
Marcelo Rios,Hard,Andre Agassi,Vs Opponent On Surface,234,0.5042735042735043,0.06837606837606838,0.42735042735042733
Marcelo Rios,Clay,Carlos Moya,Vs Opponent On Surface,134,0.664179104477612,0.05223880597014925,0.2835820895522388
Marcelo Rios,Clay,Davide Sanguinetti,Vs Opponent On Surface,93,0.5376344086021505,0.17204301075268819,0.2903225806451613
Marcelo Rios,Hard,Greg Rusedski,Vs Opponent On Surface,130,0.5846153846153846,0.08461538461538462,0.33076923076923076
Marcelo Rios,Clay,Gustavo Kuerten,Vs Opponent On Surface,52,0.46153846153846156,0.17307692307692307,0.36538461538461536
Marcelo Rios,Hard,Jan Michael Gambill,Vs Opponent On Surface,67,0.5223880597014925,0.05970149253731343,0.417910447761194
Marcelo Rios,Clay,Jan Siemerink,Vs Opponent On Surface,93,0.7204301075268817,0.0967741935483871,0.1827956989247312
Marcelo Rios,Clay,Mariano Zabaleta,Vs Opponent On Surface,177,0.5706214689265536,0.07909604519774012,0.3502824858757062
Marcelo Rios,Hard,Mikael Tillstrom,Vs Opponent On Surface,67,0.5373134328358209,0.014925373134328358,0.44776119402985076
Marcelo Rios,Hard,Nicolas Escude,Vs Opponent On Surface,65,0.2923076923076923,0.03076923076923077,0.676923076923077
Marcelo Rios,Hard,Nicolas Massu,Vs Opponent On Surface,106,0.46226415094339623,0.03773584905660377,0.5
Marcelo Rios,Hard,Petr Korda,Vs Opponent On Surface,68,0.6323529411764706,0.0,0.36764705882352944
Marcelo Rios,Clay,Thomas Muster,Vs Opponent On Surface,99,0.5353535353535354,0.09090909090909091,0.37373737373737376
Marcelo Rios,Hard,Todd Woodbridge,Vs Opponent On Surface,97,0.30927835051546393,0.05154639175257732,0.6391752577319587
