player,unreturned_pct,ace_rate,short_point_pct,pressure_serve_win_pct,pressure_return_win_pct,style_cluster,style_label
Billy Harris,0.0,0.05343332992167559,0.33469831723397836,0.615189594356261,0.12859848484848485,1,Baseline Grinder
Bjorn Borg,0.002120597455283054,0.03595104326414754,0.23455580554398034,0.6452086938670679,0.4888763341518965,3,Counter-Puncher
Bjorn Fratangelo,0.008289339631379086,0.09233315297134194,0.5318152053283157,0.7913690476190476,0.18973214285714285,2,All-Court Balanced
Bjorn Phau,0.0,0.03786993026402526,0.1878559394822704,0.4701923076923077,0.2602559205500382,1,Baseline Grinder
Blaz Kavcic,0.00524260435822127,0.033835121537577735,0.20415613548865852,0.5078156945768414,0.2628268753128088,1,Baseline Grinder
Blaz Rola,0.0,0.05419305129996954,0.2159695696802615,0.5077700077700078,0.4061026936026936,3,Counter-Puncher
Bob Bryan,0.0,0.12261904761904763,0.4505406027145158,0.7382478632478633,0.10683760683760683,2,All-Court Balanced
Bobby Reynolds,0.0,0.1350276963180189,0.4225514911423231,0.7192982456140351,0.16498316498316498,2,All-Court Balanced
Bohdan Ulihrach,0.011311417462000706,0.04524566984800282,0.23629276147833944,0.5035714285714286,0.3483974358974359,3,Counter-Puncher
Boris Becker,0.010972950930858792,0.10358057518083955,0.41118614105725637,0.6767974332473938,0.3817183049861488,2,All-Court Balanced
Borna Coric,0.024973386583592185,0.06242335133076578,0.311594432835636,0.664029577333193,0.3366430085283781,2,All-Court Balanced
Borna Gojo,0.0,0.10486261315388928,0.29888257786687455,0.5566581407098649,0.37670454545454546,2,All-Court Balanced
Botic Van De Zandschulp,0.017100571154327976,0.06198200192752966,0.3086467338432623,0.6176771094240281,0.37769500866752964,3,Counter-Puncher
Brad Gilbert,0.0016233766233766233,0.044832752232022675,0.26198638334686114,0.5266773219936228,0.33366492245022883,3,Counter-Puncher
Bradley Klahn,0.0,0.060101952359415046,0.3972578792639672,0.514498001998002,0.2679334554334554,2,All-Court Balanced
Brandon Holt,0.005559568367369274,0.06115525204106201,0.2462166480618119,0.6299327806756085,0.41134616606314717,3,Counter-Puncher
Brandon Nakashima,0.0725202290331237,0.08303016418988325,0.32895810518672014,0.6368305645738378,0.3199368432871834,0,Big-Serve Aggressor
Brayden Schnur,0.03178017988091789,0.08662456994440376,0.34279443745635235,0.6943922743922744,0.2523277028536956,2,All-Court Balanced
Brian Battistone,0.0,0.04555555555555555,0.28354938271604935,0.4696078431372549,0.12222222222222223,1,Baseline Grinder
Brian Gottfried,0.0,0.004298302170642597,0.2386854787467646,0.5040872112839379,0.3389249582811848,3,Counter-Puncher
Brian Teacher,0.0,0.024089635854341734,0.3078489729225023,0.7817561807331628,0.3933943089430894,3,Counter-Puncher
Bruno Kuzuhara,0.010953416016707157,0.0,0.20218707131386815,0.6316668687848654,0.2370820668693009,3,Counter-Puncher
Bu Yunchaokete,0.005434782608695652,0.09746679159356647,0.32802398690208573,0.6939788628800726,0.4541608309990663,2,All-Court Balanced
Byron Black,0.005665204678362572,0.04473558177051825,0.2897241307291217,0.45763507326007324,0.11280605359552728,1,Baseline Grinder
Cameron Norrie,0.04142597651644034,0.04181760428343418,0.27919751727142633,0.6264958282628453,0.32984638312146414,3,Counter-Puncher
Camilo Ugo Carabelli,0.006236310869006718,0.036424208290708304,0.22512834832377407,0.5940275425832595,0.4224721297247527,3,Counter-Puncher
Carlos Alcaraz,0.056172531706274995,0.0504463912798841,0.34532654085531644,0.6772708486185046,0.4228971731309117,0,Big-Serve Aggressor
Carlos Berlocq,0.015283236150447318,0.031374511230055996,0.20849181045836201,0.5646539070083139,0.39850885989233775,3,Counter-Puncher
Carlos Costa,0.0,0.040676725235548765,0.29849862276332867,0.6106495994427029,0.24693200882225272,3,Counter-Puncher
Carlos Eduardo Severino,0.0,0.015309343434343434,0.18631883349625286,0.38289141414141414,0.21833333333333332,1,Baseline Grinder
Carlos Gimeno Valero,0.0,0.0,0.104490022172949,0.3958333333333333,0.2,1,Baseline Grinder
Carlos Moya,0.0030516384648908686,0.04544079263713261,0.28287421015142905,0.615364963624081,0.33786133042966726,3,Counter-Puncher
Carlos Taberner,0.004001318081250294,0.05413358387338051,0.292186028927176,0.5560801135291797,0.35863014063941173,3,Counter-Puncher
Casper Ruud,0.04369199841265315,0.060591413414779,0.33238116086642505,0.6722968857759759,0.36912162268867094,0,Big-Serve Aggressor
Cedric Pioline,0.004227215779983023,0.061008395989168594,0.3374315977721633,0.6198090889791315,0.3450404519212073,2,All-Court Balanced
Cedrik Marcel Stebe,0.0,0.0,0.26851851851851855,0.5272601794340925,0.3833333333333333,3,Counter-Puncher
Cem Ilkel,0.0,0.06134397078669524,0.33242990158961355,0.6283371249733728,0.3277298183031301,2,All-Court Balanced
Charles Broom,0.0,0.053763440860215055,0.3440860215053763,0.4960972850678733,0.3303235053235053,3,Counter-Puncher
Chase Buchanan,0.04470046082949308,0.0,0.2319679126130739,0.5221674876847291,0.38115942028985506,3,Counter-Puncher
Chieh Fu Wang,0.0,0.07905982905982906,0.2616064491064491,0.33958333333333335,0.0,1,Baseline Grinder
Chris Guccione,0.0,0.11005291005291006,0.4523809523809524,0.5777389277389278,0.3583161914219511,2,All-Court Balanced
Chris Lewis,0.0,0.021830110478971435,0.3288878306602187,0.5912840550450199,0.22760134356773012,1,Baseline Grinder
Chris Woodruff,0.0020990447461035695,0.13284876712341642,0.38031301394050393,0.6036688351166453,0.3400563656656755,2,All-Court Balanced
Christian Bergstrom,0.0,0.04186228482003129,0.3509687756166629,0.6264788850995748,0.21272953625894803,2,All-Court Balanced
Christian Harrison,0.030363697030363696,0.045545545545545546,0.45832106616420343,0.8278388278388278,0.10568181818181818,2,All-Court Balanced
Christian Saceanu,0.01521164021164021,0.03802910052910053,0.3601851851851852,0.6139363354037267,0.446875,3,Counter-Puncher
Christoph Negritu,0.0,0.0998217468805704,0.4997029114676173,0.6609848484848485,0.39814814814814814,2,All-Court Balanced
Christophe Rochus,0.0,0.0,0.1448122338366241,0.43134469696969696,0.34518398268398265,1,Baseline Grinder
Christophe Roger Vasselin,0.0,0.014394961763382815,0.08194631878842405,0.38749999999999996,0.3085609243697479,1,Baseline Grinder
Christopher Eubanks,0.09313525979568821,0.0763886550635956,0.4027946328131451,0.6173238644698611,0.23491416219148867,0,Big-Serve Aggressor
Christopher Heyman,0.0,0.0170995670995671,0.4074314574314574,1.0,0.3854105571847507,2,All-Court Balanced
Christopher Oconnell,0.024775479009421113,0.05845549587067139,0.30676347194279974,0.6105808456098909,0.326838800136452,3,Counter-Puncher
Chun Hsin Tseng,0.006747150533747801,0.11083331062488119,0.32735279185136945,0.6273600951020306,0.4455115919512205,2,All-Court Balanced
Clement Chidekh,0.011204481792717087,0.07941176470588236,0.2861344537815126,0.5295017482517482,0.5235971757710888,3,Counter-Puncher
Coleman Wong,0.008991851448645352,0.07098539292254297,0.36455947081429874,0.6815020517038851,0.31712603519668736,2,All-Court Balanced
Colton Smith,0.0,0.04953012714206745,0.3513895170611588,0.5803030303030303,0.25416666666666665,3,Counter-Puncher
Conner Huertas Del Pino,0.0,0.0,0.150157444894287,0.6300536672629695,0.49401709401709404,3,Counter-Puncher
Constant Lestienne,0.011126268925888456,0.052797986437808885,0.33336036424178467,0.7055598818512472,0.33365906808538726,2,All-Court Balanced
Cooper Kose,0.0,0.022955974842767294,0.3082046883933676,0.5678571428571428,0.18108974358974358,1,Baseline Grinder
Cooper Williams,0.04369369369369369,0.014564564564564564,0.2148713931322627,0.4179258241758242,0.27840909090909094,1,Baseline Grinder
Corentin Denolly,0.0,0.007988380537400145,0.20544662309368192,0.6076153217697335,0.3963493600221289,3,Counter-Puncher
Corentin Moutet,0.015457204386259756,0.0320913009935439,0.26175377104257824,0.6006479030138978,0.3321997144713274,3,Counter-Puncher
Corrado Barazzutti,0.0,0.0,0.1380662020905923,0.7722943722943723,0.39861111111111114,3,Counter-Puncher
Corrado Borroni,0.0,0.0,0.21082251082251083,0.34226190476190477,0.2148809523809524,1,Baseline Grinder
Cristian Garin,0.0370397215018574,0.042896237946023284,0.25356199319620354,0.5803780283851299,0.36316655498914385,3,Counter-Puncher
Dalibor Svrcina,0.0,0.011897245615227958,0.22447213676779199,0.5602383167907361,0.4334428422398708,3,Counter-Puncher
Damir Dzumhur,0.0,0.016527568606335898,0.23799637350597896,0.6129669557190375,0.37628047389626734,3,Counter-Puncher
Dan Goldie,0.0,0.022760290556900726,0.37528584880279797,0.5781100478468899,0.21943681318681318,1,Baseline Grinder
Dan Martin,0.0,0.0,0.1981678971834837,0.43589285714285714,0.0787037037037037,1,Baseline Grinder
Daniel Altmaier,0.0662813847556563,0.07897094996724666,0.3234268140957125,0.5862130286690698,0.32391002717385237,0,Big-Serve Aggressor
Daniel Cox,0.01948051948051948,0.05844155844155844,0.2621753246753247,0.7101190476190475,0.566304347826087,3,Counter-Puncher
Daniel De Jonge,0.010588235294117648,0.12705882352941175,0.4048739495798319,0.7042568542568542,0.17916666666666667,2,All-Court Balanced
Daniel Dutra Da Silva,0.0,0.029745319180303702,0.21382797849057922,0.44329405162738494,0.3600262599212179,3,Counter-Puncher
Daniel Elahi Galan,0.01588036943424795,0.05333128671095681,0.26037519590222585,0.5597985764994392,0.36198069652939296,3,Counter-Puncher
Daniel Evans,0.039048948882068654,0.045972536233854056,0.29464479448535313,0.6252689055796811,0.38155936070382407,3,Counter-Puncher
Daniel Gimeno Traver,0.02528735632183908,0.048145465422198074,0.3366105987435278,0.5979564504000594,0.3874830898268398,3,Counter-Puncher
Daniel Kosakowski,0.0,0.05291005291005291,0.2671957671957672,0.7166666666666666,0.075,1,Baseline Grinder
Daniel Masur,0.0,0.08680555555555557,0.37152777777777773,0.8174603174603174,0.3526785714285714,2,All-Court Balanced
Daniel Michalski,0.016697588126159554,0.0,0.19430989073846217,0.5511398328875015,0.4442503450655625,3,Counter-Puncher
Daniel Nestor,0.010501843835177169,0.08183282096325574,0.3693386591937317,0.597492784992785,0.2140151515151515,2,All-Court Balanced
Daniel Nguyen,0.06852721746338768,0.011421202910564613,0.1759724908661079,0.387762001352265,0.36687916545928717,3,Counter-Puncher
Daniel Rincon,0.0,0.05806938159879336,0.1935646053293112,0.4294748729531338,0.2307330827067669,1,Baseline Grinder
Daniel Smethurst,0.0,0.027419354838709678,0.2398093841642229,0.7152116402116402,0.3127849544072948,3,Counter-Puncher
Daniel Vacek,0.02599749647942419,0.14107338444687842,0.4875058676263495,0.5208333333333333,0.10317460317460318,2,All-Court Balanced
Daniil Medvedev,0.043235453887846394,0.09409334808202365,0.34465508124787625,0.6650157644313565,0.39975783921547703,0,Big-Serve Aggressor
Danilo Petrovic,0.0,0.0941427853192559,0.3942546072363517,0.7389705882352942,0.4345885093167702,2,All-Court Balanced
Darian King,0.043181818181818175,0.014393939393939395,0.271969696969697,0.4653846153846154,0.33257020757020755,3,Counter-Puncher
Dario Acosta,0.0,0.0,0.06043205812791066,0.26794871794871794,0.32532051282051283,1,Baseline Grinder
Darren Cahill,0.034492160872528974,0.042828373377158994,0.2681787763055096,0.6163813320825515,0.4630952380952381,3,Counter-Puncher
David Ferrer,0.0059188023259461675,0.024870379645466508,0.22796511805840175,0.5832166005546802,0.35406738564822776,3,Counter-Puncher
David Goffin,0.021420874722863352,0.051833384914996256,0.28378098994308937,0.582903478067099,0.3673974661757965,3,Counter-Puncher
David Guez,0.0,0.02204585537918871,0.20891454224787556,0.6011752136752136,0.6212225274725275,3,Counter-Puncher
David Nalbandian,0.004609863863131351,0.0429083216768725,0.2707529320914216,0.62407639183903,0.3878608077262111,3,Counter-Puncher
David Perez Sanz,0.0,0.020097616996841802,0.22956144128624748,0.5512820512820513,0.1111111111111111,1,Baseline Grinder
David Prinosil,0.0,0.038141025641025644,0.5154237023139462,0.6804511278195489,0.07720588235294118,2,All-Court Balanced
David Wheaton,0.0066361807052524105,0.08854182952755112,0.41711058985087623,0.6005465840634802,0.311191302228346,2,All-Court Balanced
Davide Sanguinetti,0.0,0.04148209671465485,0.2503320008283139,0.607794289044289,0.3783544063149326,3,Counter-Puncher
Denis Gremelmayr,0.0,0.046763935652824544,0.22642844865067088,0.4944741532976827,0.4342948717948718,3,Counter-Puncher
Denis Istomin,0.00578752974934516,0.0822440548682944,0.3219658591018865,0.6055292946050012,0.27587587181707496,2,All-Court Balanced
Denis Kudla,0.019494942725173662,0.06843958693113092,0.3218113289907656,0.587962088359583,0.31857075351300296,3,Counter-Puncher
Denis Shapovalov,0.0732673175531658,0.08973966774320045,0.39758198943390577,0.6509406488623317,0.34244656308994564,0,Big-Serve Aggressor
Dennis Novak,0.0,0.0672217450287877,0.304964575456563,0.6010679521590947,0.32725494826810614,3,Counter-Puncher
Dennis Novikov,0.0,0.08671103044968743,0.4715236366779016,0.6172619047619048,0.3879385964912281,2,All-Court Balanced
Derrick Rostagno,0.002762250335065869,0.08833144143253524,0.45014471799418193,0.5926335182432744,0.4164126025968131,2,All-Court Balanced
Devin Britton,0.0,0.06617299061607507,0.35303549571603426,0.44245248538011694,0.22339743589743588,1,Baseline Grinder
Diego Hartfield,0.0,0.0,0.23697846868578576,0.5657467532467533,0.4393939393939394,3,Counter-Puncher
Diego Schwartzman,0.01060058712007336,0.0175737294953428,0.2061686352916625,0.5819096791971947,0.3331925503695441,3,Counter-Puncher
Dimitar Kuzmanov,0.0,0.04379167065082276,0.23118581715175465,0.5554193248272196,0.2684609250398724,1,Baseline Grinder
Dino Prizmic,0.0062234993614303956,0.055880899304955926,0.2613313063269932,0.6006930464803587,0.37585771882857527,3,Counter-Puncher
Dmitry Popko,0.0,0.03238443426159874,0.21558940373158786,0.6290688478188479,0.40342158418804835,3,Counter-Puncher
Dmitry Tursunov,0.02242235976477741,0.11742204122039092,0.3449153841720402,0.589343806440245,0.3418435961925322,2,All-Court Balanced
Dominic Stricker,0.010781810781810782,0.08598854883179498,0.3719555607659728,0.683679415252691,0.2852717530994661,2,All-Court Balanced
Dominic Thiem,0.02252307249109247,0.061951398306615876,0.33754254539152806,0.6445339564206509,0.35704345098302365,2,All-Court Balanced
Dominik Hrbaty,0.0031991656801398046,0.0947015106665982,0.3097532909723739,0.6300056887556887,0.3245206175235452,2,All-Court Balanced
Dominik Koepfer,0.034863820227645365,0.0476545469302185,0.29969143141294013,0.6404615610972629,0.2952987485695225,3,Counter-Puncher
Donald Young,0.002951227089158124,0.021473411199854967,0.21758208415249836,0.4583608584547473,0.28964508907300673,1,Baseline Grinder
Dragos Dima,0.0,0.024796747967479677,0.24638017808749516,0.5770833333333333,0.6160714285714286,3,Counter-Puncher
Duck Hee Lee,0.0,0.01716294458229942,0.12014061207609594,0.44636363636363635,0.24621212121212122,1,Baseline Grinder
Dudi Sela,0.006140029544390625,0.021782353321840215,0.29772000585158026,0.5942633190159775,0.33721574733054527,3,Counter-Puncher
Duje Ajdukovic,0.009617971482378262,0.07500941619585687,0.4538714016680118,0.571875,0.33541666666666664,2,All-Court Balanced
Dusan Lajovic,0.045978227026525494,0.025456493702611792,0.2663207182292611,0.5845744819554766,0.31816636980704827,3,Counter-Puncher
Dustin Brown,0.012857662364950707,0.10327738797325127,0.4050507998691186,0.6493499674376335,0.3755724331174668,2,All-Court Balanced
Dylan Dietrich,0.038580246913580245,0.17713844797178133,0.449074074074074,0.8021978021978021,0.408994708994709,2,All-Court Balanced
Dzmitry Zhyrmont,0.01033182503770739,0.04132730015082956,0.2833904657434069,0.5387218045112782,0.34791666666666665,3,Counter-Puncher
Eddie Dibbs,0.0,0.0,0.09166666666666667,0.47474747474747475,0.16450216450216448,1,Baseline Grinder
Edouard Roger Vasselin,0.0034447034447034446,0.029494211768742024,0.3112420773654599,0.6319313909774437,0.3309898058893564,3,Counter-Puncher
Eduardo Masso,0.0,0.03887141858839972,0.33424281662350475,0.5434750316463871,0.3783864422962167,3,Counter-Puncher
Eduardo Russi,0.023752012882447663,0.023752012882447663,0.3645175275610058,0.6083333333333333,0.16233766233766234,1,Baseline Grinder
Eduardo Struvay,0.0,0.11847869374751095,0.43613318788634353,0.6120614035087719,0.3827380952380952,2,All-Court Balanced
Egor Gerasimov,0.012237045725877312,0.08111279476276334,0.3264889875428091,0.6070595875640696,0.24703488402723775,2,All-Court Balanced
Elias Ymer,0.0,0.03513782683961958,0.22249242071176334,0.5159866175491176,0.3190694226408512,3,Counter-Puncher
Eliot Spizzirri,0.013736263736263736,0.021237771237771236,0.2853810978810979,0.610021551724138,0.31551016397124887,3,Counter-Puncher
Elliot Benchetrit,0.0,0.07248143368833025,0.33082930972267555,0.6568700953282101,0.2499382232113044,2,All-Court Balanced
Elmer Moller,0.009566636806843753,0.03710230706913163,0.26996037911207754,0.531301168592167,0.3412469545875315,3,Counter-Puncher
Emil Ruusuvuori,0.02749571650997982,0.03399293800040887,0.25942099843892025,0.6252922672602131,0.3628439137871777,3,Counter-Puncher
Emilio Gomez,0.009092913259579926,0.03929160889945203,0.31121182058682056,0.6757103257103257,0.4276315789473684,3,Counter-Puncher
Emilio Nava,0.045757331306083025,0.07123556134892679,0.3954508713570634,0.7040055478290772,0.3513775576275576,0,Big-Serve Aggressor
Emilio Sanchez,0.004006410256410257,0.05866175220545063,0.25765666378679686,0.7011043905974058,0.45303686226369416,3,Counter-Puncher
Enzo Couacaud,0.0,0.03416888494528246,0.2875893473331362,0.6106957052609226,0.2794042847396506,3,Counter-Puncher
Ergi Kirkin,0.013113218592670646,0.06556609296335324,0.2804052425325592,0.5067873303167421,0.6190476190476191,3,Counter-Puncher
Ernesto Escobedo,0.0,0.014732142857142855,0.40274014778325123,0.7769138755980861,0.4068627450980392,2,All-Court Balanced
Ernests Gulbis,0.01574843458330478,0.12274278092244192,0.4259689034931525,0.697066849924764,0.3429570512586677,2,All-Court Balanced
Ethan Quinn,0.00669529432814457,0.09218641970354842,0.38328015981996555,0.6692406031189869,0.37441631190752034,2,All-Court Balanced
Evan Furness,0.0,0.06797281087564973,0.481187524990004,0.6073232323232324,0.37107974910394265,2,All-Court Balanced
Evan King,0.0,0.017400419287211737,0.22595934737033999,0.597979797979798,0.2942682926829268,3,Counter-Puncher
Evan Zhu,0.0,0.0,0.14448220711715312,0.4520833333333333,0.41874999999999996,3,Counter-Puncher
Evgeny Donskoy,0.010142238713667285,0.06171497121971182,0.296079081628874,0.6164435976819878,0.4065685577254748,3,Counter-Puncher
Evgeny Korolev,0.0,0.06325581395348838,0.3003789836347976,0.48878205128205127,0.19345238095238093,1,Baseline Grinder
Fabian Marozsan,0.08647768880292471,0.05471428162303562,0.31020731814036173,0.6194029126793879,0.3295153551969018,0,Big-Serve Aggressor
Fabio Fognini,0.02440156504490037,0.03633945422404237,0.2599414060475759,0.5799630890269701,0.34132234039026277,3,Counter-Puncher
Fabrice Santoro,0.005518532103978676,0.03309972305942239,0.19835420505926865,0.5399480856297659,0.33291468722050355,3,Counter-Puncher
Facundo Arguello,0.0,0.0,0.24524189261031368,0.5535154500671742,0.057291666666666664,1,Baseline Grinder
Facundo Bagnis,0.004924631133391875,0.05227195291670957,0.29222130011712194,0.6915688375192617,0.3233777308003314,3,Counter-Puncher
Facundo Diaz Acosta,0.03472222222222222,0.015910823120883672,0.2418711341359222,0.6423318490075456,0.28934270238618065,3,Counter-Puncher
Facundo Mena,0.0,0.0,0.16268199233716477,0.34648033126294,0.378448275862069,1,Baseline Grinder
Farrukh Dustov,0.018773946360153258,0.03400984345703284,0.24051383615380217,0.3836309523809524,0.23373599439775908,1,Baseline Grinder
Federico Agustin Gomez,0.0,0.06818181818181818,0.4318181818181818,1.0,0.4806763285024155,2,All-Court Balanced
Federico Arnaboldi,0.0,0.05115089514066496,0.1875532821824382,0.5658088235294118,0.2247725392886683,1,Baseline Grinder
Federico Cina,0.0,0.041247701732208035,0.27788945208438653,0.6425553247921669,0.2866047188106012,3,Counter-Puncher
Federico Coria,0.04700606223155514,0.03300968512411289,0.23795922962205748,0.5009542672620864,0.3751413822131737,3,Counter-Puncher
Federico Delbonis,0.02350887581132943,0.03669593520931465,0.2745885825243872,0.5960710350198305,0.2977747974470787,3,Counter-Puncher
Federico Gaio,0.0,0.061343531665539776,0.3996915145368492,0.56332839309813,0.27173361768950005,2,All-Court Balanced
Federico Luzzi,0.0,0.035989010989010986,0.26153666594843067,0.6307393790849674,0.3450284090909091,3,Counter-Puncher
Feliciano Lopez,0.010961050077190417,0.11625011502179884,0.40249627637524615,0.6239523758844944,0.2738001517108082,2,All-Court Balanced
Felix Auger Aliassime,0.04662604805998521,0.1065546251822966,0.3756388754169253,0.673884291361971,0.34229169049936276,0,Big-Serve Aggressor
Felix Mantilla,0.0012363356734217661,0.00694252032697484,0.20529860688724677,0.6607273800411055,0.43217029705854504,3,Counter-Puncher
Fernando Gonzalez,0.014153981347472337,0.07561362573012868,0.3396250612253198,0.6237453243230557,0.35281982166059694,2,All-Court Balanced
Fernando Meligeni,0.0,0.05184108527131783,0.37601513473606496,0.596875,0.44685259856630827,3,Counter-Puncher
Fernando Romboli,0.0,0.038302277432712216,0.37117552334943643,0.5322916666666666,0.16233766233766234,1,Baseline Grinder
Fernando Verdasco,0.006163751236505362,0.06462320963778533,0.3046087444290951,0.6092797729938793,0.33916329915292415,3,Counter-Puncher
Fernon Wibier,0.0,0.050921587004061235,0.3907968947875832,0.6750610500610501,0.4867527173913043,2,All-Court Balanced
Filip Bergevi,0.0,0.028740263228579102,0.29674511181360497,0.6289202508960574,0.3926767676767677,3,Counter-Puncher
Filip Cristian Jianu,0.0,0.046977124183006536,0.3274336978381096,0.578125,0.43217893217893216,3,Counter-Puncher
Filip Dewulf,0.0,0.025543859649122803,0.2961203990368077,0.6018849206349206,0.39414335664335665,3,Counter-Puncher
Filip Horansky,0.0,0.05266622778143515,0.12288786482334868,0.366347687400319,0.3993055555555555,1,Baseline Grinder
Filip Krajinovic,0.05177837886581363,0.046931846342270406,0.30635153094968204,0.6382028241932413,0.3451281265623428,0,Big-Serve Aggressor
Filip Misolic,0.0,0.04038006177310805,0.2870826819682314,0.6407798037291027,0.41024329663120074,3,Counter-Puncher
Filippo Volandri,0.0,0.011616184134910727,0.18510102761212321,0.4821363317019731,0.4126218770890032,3,Counter-Puncher
Fitriadi M Rifqi,0.0,0.0,0.11446020488573679,0.6035353535353536,0.4125,3,Counter-Puncher
Flavio Cobolli,0.04305511793690292,0.048969463410578694,0.311171088112341,0.6107734728704308,0.3099130254422047,0,Big-Serve Aggressor
Flavio Saretta,0.015429197994987468,0.023143796992481203,0.18871340488903418,0.5403463094639566,0.3789089025046022,3,Counter-Puncher
Florent Serra,0.0,0.0,0.16538461538461538,0.49488551051051055,0.3484126984126984,3,Counter-Puncher
Florian Mayer,0.012172504378236639,0.051613552852947955,0.3061311787785622,0.5996059133378352,0.2332287568071123,3,Counter-Puncher
Frances Tiafoe,0.03760222225734377,0.08197648891728711,0.3365083604705117,0.6496416377944279,0.34508367828971737,0,Big-Serve Aggressor
Francesco Maestrelli,0.011465786094294625,0.06879471656576776,0.30662708538327693,0.7065699006875478,0.4291125541125541,2,All-Court Balanced
Francesco Passaro,0.022244691607684528,0.011122345803842264,0.2454401462903888,0.526981351981352,0.41465822440087147,3,Counter-Puncher
Francisco Cerundolo,0.03554809760384871,0.031339399910630186,0.2554608605559523,0.6087548313413135,0.37574957766574096,3,Counter-Puncher
Francisco Clavet,0.0028657074340527576,0.0028657074340527576,0.1906330591635289,0.6464460249450004,0.39822902193591847,3,Counter-Puncher
Francisco Comesana,0.03558049636361639,0.09860249400363338,0.33943591014313806,0.6193369260693822,0.3572087026336781,2,All-Court Balanced
Francisco Llanes,0.0,0.0,0.14388888888888887,0.4392857142857143,0.30833333333333335,1,Baseline Grinder
Franco Skugor,0.014421647338685695,0.08652988403211419,0.32415785225776306,0.44285714285714284,0.3614583333333333,3,Counter-Puncher
Franco Squillari,0.004704542730432698,0.02352271365216349,0.21449538201734222,0.4350609158353723,0.47376542784093,3,Counter-Puncher
Frank Dancevic,0.0363788553396042,0.03418025438023311,0.31793527537597316,0.5797332875457876,0.23263368315842078,3,Counter-Puncher
Gabriel Decamps,0.0,0.13027898726011933,0.2852023867118207,0.6045138888888889,0.3662480063795853,2,All-Court Balanced
Gabriel Diallo,0.051477267167587985,0.0964204988843654,0.38574402233812133,0.6236992875987674,0.3473304035530264,0,Big-Serve Aggressor
Gabriel Markus,0.0,0.0,0.17955378174356276,0.5504555414600392,0.3257960704607046,3,Counter-Puncher
Gabriele Felline,0.0,0.0,0.06597096188747731,0.35059523809523807,0.4083725182863114,1,Baseline Grinder
Gael Monfils,0.031227372924663085,0.08618019030281644,0.3351891343623127,0.6435858694520811,0.35937142847894415,2,All-Court Balanced
Galo Blanco,0.053534660260809885,0.14275909402882636,0.488761153054221,0.45555555555555555,0.23809523809523808,0,Big-Serve Aggressor
Gary Muller,0.04284471509351892,0.09887310102621107,0.4748666892207562,0.751373040855138,0.21641834141834143,0,Big-Serve Aggressor
Gastao Elias,0.0,0.04205740267121341,0.35781269029350876,0.9427083333333334,0.4464845499328258,2,All-Court Balanced
Gaston Etlis,0.010988078571125534,0.15341439774429466,0.4082676561485267,0.6625593331359301,0.4212682642560691,2,All-Court Balanced
Gaston Gaudio,0.00350806273624247,0.027517307691184604,0.22036368291762884,0.5061592494865992,0.3727999992040111,3,Counter-Puncher
Gavin Van Peperzeel,0.0,0.05112598904443092,0.4183588778841365,0.5595588235294118,0.05714285714285714,1,Baseline Grinder
Genaro Alberto Olivieri,0.0,0.03939393939393939,0.1577020202020202,0.49903799903799906,0.3535714285714286,3,Counter-Puncher
George Bastl,0.031888997078870496,0.031888997078870496,0.22446415906331518,0.6288419913419914,0.16835016835016836,1,Baseline Grinder
Gerald Melzer,0.0,0.0557593543653705,0.3254802858617972,0.8849431818181819,0.31323529411764706,2,All-Court Balanced
Germain Gigounon,0.0,0.016086235489220564,0.23078302182779795,0.42857142857142855,0.2875457875457875,1,Baseline Grinder
Gianluca Mager,0.0,0.05059378205634025,0.2498840546047786,0.5325757575757576,0.2539285714285714,1,Baseline Grinder
Gianluigi Quinzi,0.0,0.0074500768049155135,0.2271560518334712,0.4395238095238095,0.34285714285714286,1,Baseline Grinder
Gijs Brouwer,0.0034084671770398824,0.05133129038724943,0.31360830392465444,0.6411664261188861,0.3930043685275473,3,Counter-Puncher
Gilles Arnaud Bailly,0.0,0.013689968741119635,0.1850728122805042,0.4996334266578832,0.4709949581569601,3,Counter-Puncher
Gilles Muller,0.026208826877229318,0.1237614686944543,0.4403765008850852,0.6730804042189907,0.2702405026508649,2,All-Court Balanced
Gilles Simon,0.0172336086787294,0.03784259948299627,0.23866931020393617,0.5852089796379696,0.4029302045247001,3,Counter-Puncher
Giorgio Galimberti,0.0,0.034106793402292425,0.252919889416954,0.6113095238095237,0.49172140120415986,3,Counter-Puncher
Giovanni Lapentti,0.05381836945304438,0.014181286549707602,0.24654282765737875,0.618840579710145,0.4778325123152709,3,Counter-Puncher
Giovanni Mpetshi Perricard,0.16370245598025515,0.1778753772008922,0.5104835479471856,0.7439069088717184,0.27783047909285075,0,Big-Serve Aggressor
Giulio Zeppieri,0.011665676371558723,0.054746436044993206,0.30944306654767256,0.6394166087180794,0.20573744151842624,2,All-Court Balanced
Goncalo Oliveira,0.0033653846153846156,0.06658760142305019,0.37189121350370447,0.6098031342532622,0.30539769733144095,2,All-Court Balanced
Gonzalo Escobar,0.0,0.03529411764705882,0.3254901960784314,0.6197916666666666,0.47979166666666667,3,Counter-Puncher
Gonzalo Lama,0.014856962225383278,0.014856962225383278,0.3129129129129129,0.5454545454545454,0.1515151515151515,1,Baseline Grinder
Goran Ivanisevic,0.010486125927131372,0.19034896680322047,0.4895469563353471,0.6735635528286805,0.3181693155983024,2,All-Court Balanced
