entity_name,role,surface,rally_bucket,n_points,rally_advantage,avg_actual,avg_expected
James Duckworth,Server,Grass,4-6,13,-0.0933353013928572,0.46153846153846156,0.5548737629313187
James Duckworth,Server,Grass,7-9,3,0.17526267050336145,0.6666666666666666,0.4914039961633052
James Duckworth,Server,Hard,0-3,283,-0.01011330017366743,0.6607773851590106,0.670890685332678
James Duckworth,Server,Hard,10+,55,-0.08364411575181466,0.4,0.48364411575181465
James Duckworth,Server,Hard,4-6,121,-0.0064832637929525235,0.5371900826446281,0.5436733464375806
James Duckworth,Server,Hard,7-9,45,-0.11089376886484072,0.37777777777777777,0.48867154664261847
James Mccabe,Server,Hard,0-3,46,-0.06082285053586754,0.6086956521739131,0.6695185027097805
James Mccabe,Server,Hard,10+,11,-0.08593517295764007,0.45454545454545453,0.5404806275030946
James Mccabe,Server,Hard,4-6,26,-0.1719606257595355,0.38461538461538464,0.5565760103749201
James Mccabe,Server,Hard,7-9,15,-0.008515478736711912,0.5333333333333333,0.5418488120700452
James Trotter,Server,Hard,0-3,30,-0.22046157693424429,0.4666666666666667,0.687128243600911
James Trotter,Server,Hard,10+,1,-0.448860293525499,0.0,0.448860293525499
James Trotter,Server,Hard,4-6,15,0.044056494827065265,0.6,0.5559435051729348
James Trotter,Server,Hard,7-9,1,0.41081597114982127,1.0,0.5891840288501787
James Ward,Server,Grass,0-3,73,-0.0025860156130659315,0.6986301369863014,0.7012161525993673
James Ward,Server,Grass,10+,14,-0.019272702455360242,0.5,0.5192727024553603
James Ward,Server,Grass,4-6,34,-0.2453431442670551,0.3235294117647059,0.5688725560317609
James Ward,Server,Grass,7-9,18,0.005096533544909724,0.5555555555555556,0.5504590220106458
James Ward,Server,Hard,0-3,27,-0.050684342949957835,0.7037037037037037,0.7543880466536615
James Ward,Server,Hard,10+,2,0.4081721221324561,1.0,0.5918278778675439
James Ward,Server,Hard,4-6,8,-0.29093061652755814,0.375,0.6659306165275581
James Ward,Server,Hard,7-9,5,-0.013413373125689642,0.6,0.6134133731256897
Jamie Morgan,Server,Grass,0-3,87,-0.03064688609771764,0.6436781609195402,0.6743250470172578
Jamie Morgan,Server,Grass,4-6,7,0.2641852185135188,0.8571428571428571,0.5929576386293383
Jan Choinski,Server,Clay,0-3,31,-0.04244761034754821,0.6129032258064516,0.6553508361539998
Jan Choinski,Server,Clay,10+,15,0.24328516225478036,0.7333333333333333,0.490048171078553
Jan Choinski,Server,Clay,4-6,20,-0.0013664285258994102,0.55,0.5513664285258993
Jan Choinski,Server,Clay,7-9,9,0.0532427210542986,0.5555555555555556,0.5023128345012569
Jan Choinski,Server,Grass,0-3,61,-0.02507036166542312,0.6557377049180327,0.6808080665834558
Jan Choinski,Server,Grass,10+,7,-0.20242291168119847,0.2857142857142857,0.48813719739548417
Jan Choinski,Server,Grass,4-6,32,0.021737994194706758,0.59375,0.5720120058052932
Jan Choinski,Server,Grass,7-9,15,0.004614509366600505,0.5333333333333333,0.5287188239667329
Jan Choinski,Server,Hard,0-3,44,-0.013229379803694064,0.6590909090909091,0.6723202888946032
Jan Choinski,Server,Hard,10+,9,-0.06976328012405603,0.4444444444444444,0.5142077245685005
Jan Choinski,Server,Hard,4-6,20,-0.044928156685945984,0.5,0.544928156685946
Jan Choinski,Server,Hard,7-9,13,0.03171885695299134,0.5384615384615384,0.5067426815085472
Jan Gunnarsson,Server,Hard,0-3,47,-0.02007701593962781,0.5531914893617021,0.57326850530133
Jan Gunnarsson,Server,Hard,10+,6,0.14773178739523687,0.5,0.3522682126047631
Jan Gunnarsson,Server,Hard,4-6,22,-0.07405714611350069,0.36363636363636365,0.4376935097498644
Jan Gunnarsson,Server,Hard,7-9,5,0.039000517039579796,0.4,0.3609994829604202
Jan Hernych,Server,Grass,0-3,23,0.07164386062576404,0.6521739130434783,0.5805300524177143
Jan Hernych,Server,Grass,10+,7,0.1376280264341489,0.5714285714285714,0.43380054499442255
Jan Hernych,Server,Grass,4-6,19,-0.2242903762054124,0.2631578947368421,0.48744827094225446
Jan Hernych,Server,Grass,7-9,5,0.17907361972244454,0.6,0.42092638027755547
Jan Kodes,Server,Grass,0-3,121,-0.04818576433054528,0.5619834710743802,0.6101692354049254
Jan Kodes,Server,Grass,10+,1,0.5112727095766347,1.0,0.4887272904233652
Jan Kodes,Server,Grass,4-6,26,-0.05219899205718656,0.4230769230769231,0.47527591513410966
Jan Kodes,Server,Grass,7-9,4,0.2517608348808491,0.75,0.49823916511915084
Jan Kroslak,Server,Hard,0-3,109,-0.06015559097935066,0.6330275229357798,0.6931831139151304
Jan Kroslak,Server,Hard,10+,4,0.23815086305477007,0.75,0.5118491369452299
Jan Kroslak,Server,Hard,4-6,44,-0.28372217094551144,0.29545454545454547,0.5791767164000569
Jan Kroslak,Server,Hard,7-9,9,0.15183015979751407,0.6666666666666666,0.5148365068691526
Jan Kumstat,Server,Hard,0-3,62,-0.050843915757277335,0.6290322580645161,0.6798761738217934
Jan Kumstat,Server,Hard,10+,6,0.028292993794193293,0.5,0.4717070062058067
Jan Kumstat,Server,Hard,4-6,26,-0.27212642734068077,0.2692307692307692,0.54135719657145
Jan Kumstat,Server,Hard,7-9,6,0.018891347569444255,0.5,0.4811086524305557
Jan Lennard Struff,Server,Clay,0-3,360,-0.00972499598742894,0.6416666666666667,0.6513916626540955
Jan Lennard Struff,Server,Clay,10+,35,0.00545067597392289,0.4857142857142857,0.4802636097403628
Jan Lennard Struff,Server,Clay,4-6,169,0.031053157320969256,0.5562130177514792,0.52515986043051
Jan Lennard Struff,Server,Clay,7-9,66,0.09652717785484767,0.5757575757575758,0.4792303979027281
Jan Lennard Struff,Server,Grass,0-3,323,-0.021826891173345773,0.6470588235294118,0.6688857147027575
Jan Lennard Struff,Server,Grass,10+,13,-0.0872430952703792,0.46153846153846156,0.5487815568088408
Jan Lennard Struff,Server,Grass,4-6,98,0.0196430871657878,0.5714285714285714,0.5517854842627836
Jan Lennard Struff,Server,Grass,7-9,19,-0.00088486045404535,0.47368421052631576,0.47456907098036116
Jan Lennard Struff,Server,Hard,0-3,1005,-0.06030236261369159,0.6049751243781094,0.665277486991801
Jan Lennard Struff,Server,Hard,10+,114,0.05264250446937148,0.5263157894736842,0.47367328500431277
Jan Lennard Struff,Server,Hard,4-6,395,-0.0035852240764568184,0.5316455696202531,0.53523079369671
Jan Lennard Struff,Server,Hard,7-9,131,0.023918973768359483,0.5114503816793893,0.4875314079110298
Jan Michael Gambill,Server,Hard,0-3,61,-0.08779884093373952,0.5737704918032787,0.6615693327370182
Jan Michael Gambill,Server,Hard,10+,19,-0.07237096677516273,0.42105263157894735,0.49342359835411004
Jan Michael Gambill,Server,Hard,4-6,27,0.020560277150519606,0.5555555555555556,0.5349952784050359
Jan Michael Gambill,Server,Hard,7-9,9,-0.290520111962236,0.2222222222222222,0.5127423341844582
Jan Siemerink,Server,Clay,0-3,80,-0.05608156278685037,0.6,0.6560815627868504
Jan Siemerink,Server,Clay,4-6,1,-0.4840370396777494,0.0,0.4840370396777494
Jan Siemerink,Server,Clay,7-9,1,0.4220844226750149,1.0,0.5779155773249851
Jan Siemerink,Server,Hard,0-3,146,-0.08883933053972945,0.5821917808219178,0.6710311113616473
Jan Siemerink,Server,Hard,4-6,11,-0.13604909901245343,0.45454545454545453,0.590594553557908
Janko Tipsarevic,Server,Clay,0-3,248,0.02307392419370254,0.6854838709677419,0.6624099467740394
Janko Tipsarevic,Server,Clay,10+,62,0.097151405543552,0.5645161290322581,0.467364723488706
Janko Tipsarevic,Server,Clay,4-6,119,-0.06283310616375225,0.453781512605042,0.5166146187687942
Janko Tipsarevic,Server,Clay,7-9,62,0.07296964505948063,0.5645161290322581,0.49154648397277745
Janko Tipsarevic,Server,Grass,0-3,114,-0.008538661367075547,0.6578947368421053,0.6664333982091808
Janko Tipsarevic,Server,Grass,10+,10,0.04514744584752987,0.5,0.4548525541524701
Janko Tipsarevic,Server,Grass,4-6,56,-0.013216304609436734,0.5357142857142857,0.5489305903237225
Janko Tipsarevic,Server,Grass,7-9,19,0.03205043705872477,0.5263157894736842,0.49426535241495945
Janko Tipsarevic,Server,Hard,0-3,777,0.04752301070279412,0.7065637065637066,0.6590406958609124
Janko Tipsarevic,Server,Hard,10+,210,-0.0391655543095957,0.44761904761904764,0.48678460192864337
Janko Tipsarevic,Server,Hard,4-6,434,0.01585698827338653,0.5529953917050692,0.5371384034316826
Janko Tipsarevic,Server,Hard,7-9,200,-0.00259632239926815,0.495,0.49759632239926815
Jannik Sinner,Server,Clay,0-3,2120,0.0319210930163379,0.7084905660377359,0.6765694730213979
Jannik Sinner,Server,Clay,10+,513,-0.0019909990344524732,0.50682261208577,0.5088136111202225
Jannik Sinner,Server,Clay,4-6,1108,0.03965454914779712,0.6028880866425993,0.5632335374948021
Jannik Sinner,Server,Clay,7-9,561,-0.0005536287692069844,0.5169340463458111,0.517487675115018
Jannik Sinner,Server,Grass,0-3,1320,0.0636929919590488,0.7492424242424243,0.6855494322833754
Jannik Sinner,Server,Grass,10+,154,0.09951936644047014,0.6038961038961039,0.5043767374556337
Jannik Sinner,Server,Grass,4-6,570,0.06147299435479403,0.6280701754385964,0.5665971810838025
Jannik Sinner,Server,Grass,7-9,204,0.006797332969388217,0.5245098039215687,0.5177124709521804
Jannik Sinner,Server,Hard,0-3,5680,0.05284708901114936,0.7359154929577465,0.6830684039465971
Jannik Sinner,Server,Hard,10+,1411,0.036850641803018946,0.5428773919206237,0.5060267501176047
Jannik Sinner,Server,Hard,4-6,2878,0.019480873665676465,0.5837387074357192,0.5642578337700428
Jannik Sinner,Server,Hard,7-9,1340,0.018040125233078748,0.5388059701492537,0.520765844916175
Jared Donaldson,Server,Clay,0-3,20,0.0023797348034428124,0.65,0.6476202651965572
Jared Donaldson,Server,Clay,10+,5,-0.2527266693946615,0.2,0.4527266693946615
Jared Donaldson,Server,Clay,4-6,15,-0.07581707346079017,0.4666666666666667,0.5424837401274568
Jared Donaldson,Server,Clay,7-9,8,0.15637409044023745,0.625,0.4686259095597626
Jared Donaldson,Server,Hard,0-3,178,0.0335040141414927,0.6853932584269663,0.6518892442854736
Jared Donaldson,Server,Hard,10+,48,-0.05396457100043672,0.4375,0.4914645710004368
Jared Donaldson,Server,Hard,4-6,110,0.042857074045279525,0.5818181818181818,0.5389611077729023
Jared Donaldson,Server,Hard,7-9,35,0.1929364367398681,0.6857142857142857,0.49277784897441756
Jared Palmer,Server,Grass,0-3,167,-0.0715744851984126,0.6107784431137725,0.6823529283121851
Jared Palmer,Server,Grass,4-6,23,-0.040791446784730845,0.5217391304347826,0.5625305772195135
Jared Palmer,Server,Grass,7-9,2,-0.09425869743330006,0.5,0.5942586974333001
Jarkko Nieminen,Server,Clay,0-3,46,-0.0488584184027384,0.5652173913043478,0.6140758097070862
Jarkko Nieminen,Server,Clay,10+,12,-0.2755218030398346,0.16666666666666666,0.4421884697065013
Jarkko Nieminen,Server,Clay,4-6,28,-0.06457871588737493,0.42857142857142855,0.4931501444588035
Jarkko Nieminen,Server,Clay,7-9,9,0.01716043331983763,0.4444444444444444,0.42728401112460684
Jarkko Nieminen,Server,Grass,0-3,32,0.08826221751674887,0.6875,0.5992377824832511
Jarkko Nieminen,Server,Grass,10+,6,-0.06995235308945436,0.3333333333333333,0.40328568642278767
Jarkko Nieminen,Server,Grass,4-6,13,-0.02379287795889819,0.46153846153846156,0.48533133949735974
Jarkko Nieminen,Server,Grass,7-9,4,-0.18381184441782134,0.25,0.43381184441782134
Jarkko Nieminen,Server,Hard,0-3,207,0.04966546967016714,0.642512077294686,0.5928466076245189
Jarkko Nieminen,Server,Hard,10+,52,-0.10914821017386239,0.3269230769230769,0.43607128709693926
Jarkko Nieminen,Server,Hard,4-6,108,0.015888888452090275,0.5092592592592593,0.493370370807169
Jarkko Nieminen,Server,Hard,7-9,48,0.05574927715429618,0.5,0.4442507228457038
Jarmere Jenkins,Server,Hard,0-3,62,-0.07583643422798621,0.5806451612903226,0.6564815955183088
Jarmere Jenkins,Server,Hard,10+,20,0.03289143823980202,0.5,0.467108561760198
Jarmere Jenkins,Server,Hard,4-6,25,-0.07243364945779775,0.48,0.5524336494577977
Jarmere Jenkins,Server,Hard,7-9,15,0.26125208809994377,0.7333333333333333,0.47208124523338957
Jason Jung,Server,Clay,0-3,22,0.04258053710916583,0.7272727272727273,0.6846921901635614
Jason Jung,Server,Clay,10+,9,-0.4099809685007923,0.1111111111111111,0.5210920796119035
Jason Jung,Server,Clay,4-6,28,0.14779456147217493,0.6785714285714286,0.5307768670992536
Jason Jung,Server,Clay,7-9,6,-0.160696603296733,0.3333333333333333,0.4940299366300664
Jason Kubler,Server,Clay,0-3,83,-0.044091886398491924,0.6144578313253012,0.6585497177237931
Jason Kubler,Server,Clay,10+,20,0.2559373342020692,0.75,0.49406266579793084
Jason Kubler,Server,Clay,4-6,45,-0.11501443185031353,0.4222222222222222,0.5372366540725357
Jason Kubler,Server,Clay,7-9,24,-0.12076917616293138,0.375,0.4957691761629314
Jason Kubler,Server,Hard,0-3,209,0.02207091220220896,0.6889952153110048,0.6669243031087958
Jason Kubler,Server,Hard,10+,48,-0.1562214018403936,0.3333333333333333,0.4895547351737269
Jason Kubler,Server,Hard,4-6,109,-0.059861607707107335,0.4954128440366973,0.5552744517438045
Jason Kubler,Server,Hard,7-9,47,-0.05751304105988309,0.46808510638297873,0.5255981474428618
Jason Stoltenberg,Server,Grass,0-3,73,-0.06537327447617437,0.5205479452054794,0.5859212196816538
Jason Stoltenberg,Server,Grass,4-6,6,0.21820521650122393,0.6666666666666666,0.4484614501654427
Jason Stoltenberg,Server,Hard,0-3,131,-0.023611582911695364,0.5725190839694656,0.596130666881161
Jason Stoltenberg,Server,Hard,10+,9,0.21480104583996412,0.6666666666666666,0.45186562082670245
Jason Stoltenberg,Server,Hard,4-6,40,-0.02899579633593253,0.45,0.4789957963359325
Jason Stoltenberg,Server,Hard,7-9,20,0.1439087538815118,0.55,0.40609124611848824
Jaume Munar,Server,Clay,0-3,602,0.004919304661036467,0.6627906976744186,0.6578713930133822
Jaume Munar,Server,Clay,10+,157,-0.028094077506368748,0.4713375796178344,0.4994316571242031
Jaume Munar,Server,Clay,4-6,297,-0.02362908169170481,0.5252525252525253,0.54888160694423
Jaume Munar,Server,Clay,7-9,152,-0.009938389365385533,0.5,0.5099383893653855
Jaume Munar,Server,Grass,0-3,64,-0.0002340780866187317,0.671875,0.6721090780866187
Jaume Munar,Server,Grass,10+,5,-0.10963135607377827,0.4,0.5096313560737783
Jaume Munar,Server,Grass,4-6,25,-0.13473325600784347,0.4,0.5347332560078434
Jaume Munar,Server,Grass,7-9,14,0.05619654111354314,0.5714285714285714,0.5152320303150283
Jaume Munar,Server,Hard,0-3,554,-0.007812019108297127,0.6606498194945848,0.6684618386028819
Jaume Munar,Server,Hard,10+,155,-0.00863800186086705,0.49032258064516127,0.49896058250602837
Jaume Munar,Server,Hard,4-6,321,0.004760098054787457,0.557632398753894,0.5528723006991066
Jaume Munar,Server,Hard,7-9,190,-0.08431586679898724,0.4263157894736842,0.5106316562726715
Javier Barranco Cosano,Server,Clay,0-3,28,0.20245004671959244,0.8571428571428571,0.6546928104232647
Javier Barranco Cosano,Server,Clay,10+,12,-0.09704594234597831,0.4166666666666667,0.513712609012645
Javier Barranco Cosano,Server,Clay,4-6,16,-0.17658854816379616,0.375,0.5515885481637962
Javier Barranco Cosano,Server,Clay,7-9,11,0.11625353481652724,0.6363636363636364,0.5201101015471091
Javier Sanchez,Server,Hard,0-3,53,-0.10639433218682993,0.5660377358490566,0.6724320680358866
Javier Sanchez,Server,Hard,10+,2,-0.42775772140766,0.0,0.42775772140766
Javier Sanchez,Server,Hard,4-6,28,-0.03161815701652943,0.5357142857142857,0.5673324427308152
Javier Sanchez,Server,Hard,7-9,8,-0.21989475748695614,0.25,0.46989475748695614
Jay Clarke,Server,Grass,0-3,52,0.02227614617069971,0.6153846153846154,0.5931084692139157
Jay Clarke,Server,Grass,10+,6,0.1992997772434458,0.6666666666666666,0.46736688942322085
Jay Clarke,Server,Grass,4-6,14,0.08250600894433667,0.5714285714285714,0.48892256248423477
Jay Clarke,Server,Grass,7-9,8,-0.1999186745931537,0.25,0.4499186745931537
Jean Rene Lisnard,Server,Hard,0-3,38,-0.07924390784633834,0.5,0.5792439078463383
Jean Rene Lisnard,Server,Hard,10+,2,0.14333492517061863,0.5,0.35666507482938137
Jean Rene Lisnard,Server,Hard,4-6,23,0.015000563419438945,0.4782608695652174,0.4632603061457785
Jean Rene Lisnard,Server,Hard,7-9,8,-0.03865265492206113,0.375,0.41365265492206116
Jean Yves Aubone,Server,Hard,0-3,33,0.08859247704198456,0.8484848484848485,0.7598923714428639
Jean Yves Aubone,Server,Hard,10+,6,0.0748387887991228,0.6666666666666666,0.5918278778675439
Jean Yves Aubone,Server,Hard,4-6,11,-0.2196617697964585,0.45454545454545453,0.674207224341913
Jean Yves Aubone,Server,Hard,7-9,8,-0.24155756608033999,0.375,0.61655756608034
Jeff Tarango,Server,Hard,0-3,60,0.1058412432329821,0.7,0.5941587567670179
Jeff Tarango,Server,Hard,10+,4,-0.45253496153866113,0.0,0.45253496153866113
Jeff Tarango,Server,Hard,4-6,18,0.08945656434949609,0.5555555555555556,0.4660989912060595
Jeff Tarango,Server,Hard,7-9,8,0.19527774002237386,0.625,0.42972225997762614
Jelle Sels,Server,Clay,0-3,153,-0.03510837334367729,0.6339869281045751,0.6690953014482525
Jelle Sels,Server,Clay,10+,38,0.007024825484139618,0.5,0.49297517451586037
Jelle Sels,Server,Clay,4-6,74,-0.08354484256752344,0.47297297297297297,0.5565178155404964
Jelle Sels,Server,Clay,7-9,48,-0.08786768520736486,0.4166666666666667,0.5045343518740315
Jelle Sels,Server,Hard,0-3,93,0.0906625898405398,0.7526881720430108,0.662025582202471
Jelle Sels,Server,Hard,10+,14,0.0970375631535262,0.5714285714285714,0.4743910082750452
Jelle Sels,Server,Hard,4-6,64,-0.008649325374900999,0.546875,0.555524325374901
Jelle Sels,Server,Hard,7-9,19,0.013528385184831728,0.5263157894736842,0.5127874042888525
Jenson Brooksby,Server,Clay,0-3,93,0.07284257754751386,0.7311827956989247,0.6583402181514109
Jenson Brooksby,Server,Clay,10+,30,0.08473315972860808,0.6,0.5152668402713919
Jenson Brooksby,Server,Clay,4-6,66,-0.06572950205698273,0.48484848484848486,0.5505779869054677
Jenson Brooksby,Server,Clay,7-9,32,-0.03347831808493778,0.46875,0.5022283180849378
Jenson Brooksby,Server,Grass,0-3,120,0.010417371825840441,0.6833333333333333,0.672915961507493
Jenson Brooksby,Server,Grass,10+,16,-0.1381598237749997,0.375,0.5131598237749997
Jenson Brooksby,Server,Grass,4-6,77,-0.05252969282082111,0.5064935064935064,0.5590231993143276
Jenson Brooksby,Server,Grass,7-9,34,0.12915350283338456,0.6470588235294118,0.5179053206960272
Jenson Brooksby,Server,Hard,0-3,725,0.02457648049802644,0.6910344827586207,0.6664580022605943
Jenson Brooksby,Server,Hard,10+,345,0.023962116326549588,0.5304347826086957,0.506472666282146
Jenson Brooksby,Server,Hard,4-6,423,-0.016923198019707198,0.5342789598108747,0.5512021578305819
Jenson Brooksby,Server,Hard,7-9,270,0.01045272808999664,0.5222222222222223,0.5117694941322255
Jeremy Chardy,Server,Clay,0-3,186,0.03560122762589163,0.7150537634408602,0.6794525358149686
Jeremy Chardy,Server,Clay,10+,20,-0.033965079614862906,0.5,0.5339650796148628
Jeremy Chardy,Server,Clay,4-6,82,-0.04237848842057664,0.5365853658536586,0.5789638542742351
Jeremy Chardy,Server,Clay,7-9,30,-0.06351402555528564,0.4666666666666667,0.5301806922219523
Jeremy Chardy,Server,Grass,0-3,76,-0.035146274662373446,0.6578947368421053,0.6930410115044787
Jeremy Chardy,Server,Grass,10+,6,-0.35239475963874045,0.16666666666666666,0.5190614263054071
Jeremy Chardy,Server,Grass,4-6,32,-0.057471992886489645,0.53125,0.5887219928864896
Jeremy Chardy,Server,Grass,7-9,5,0.032483081274426916,0.6,0.5675169187255731
Jeremy Chardy,Server,Hard,0-3,605,-0.04736070459949779,0.6396694214876033,0.6870301260871011
Jeremy Chardy,Server,Hard,10+,55,-0.09735655626838732,0.41818181818181815,0.5155383744502054
Jeremy Chardy,Server,Hard,4-6,228,-0.0716530124535268,0.49122807017543857,0.5628810826289654
Jeremy Chardy,Server,Hard,7-9,82,-0.03978055719538292,0.5,0.5397805571953829
Jeremy Jahn,Server,Clay,0-3,74,-0.05916286650524026,0.5945945945945946,0.6537574610998349
Jeremy Jahn,Server,Clay,10+,12,0.008120661225926343,0.5,0.49187933877407364
Jeremy Jahn,Server,Clay,4-6,50,0.12340100629160577,0.64,0.5165989937083942
Jeremy Jahn,Server,Clay,7-9,20,-0.053419181283672956,0.45,0.5034191812836729
Jerome Kym,Server,Hard,0-3,60,-0.00960466998811261,0.6833333333333333,0.692938003321446
Jerome Kym,Server,Hard,10+,5,0.2987067501777179,0.8,0.5012932498222821
Jerome Kym,Server,Hard,4-6,25,-0.008007322693361676,0.56,0.5680073226933617
